1.058675,1.058675,1.02285,1.058675,1.0271,1.058675
1.058675,1.058675,1.02315,1.058675,1.0271,1.058675
1.035975,1.035975,1.02455,1.0343,1.02805,1.03015
1.035975,1.035975,1.0240749999999998,1.0343,1.02805,1.03015
0.0,0.0,0.0,0.0,0.0,0.0
1.014025,1.014025,1.004925,1.0068000000000001,1.012325,1.014025
0.0,0.0,0.0,0.0,0.0,0.0
1.070525,1.070525,1.057075,1.0608499999999998,1.040825,1.0680749999999999
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.029425,1.029425,1.02555,1.029075,1.019825,1.029425
1.029425,1.029425,1.02555,1.029075,1.019825,1.029425
1.040675,1.040675,1.037725,1.0405250000000001,1.041525,1.044625
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
