1.19795,1.19795,1.3189,1.2268,1.3116,1.19795
1.19795,1.19795,1.3189,1.2268,1.3116,1.19795
1.20845,1.20845,1.3189,1.2055500000000001,1.3330250000000001,1.20845
1.20845,1.20845,1.3189,1.2055500000000001,1.3330250000000001,1.20845
0.0,0.0,0.0,0.0,0.0,0.0
1.0280749999999999,1.0280749999999999,1.31095,1.072625,1.3232499999999998,1.0468000000000002
0.0,0.0,0.0,0.0,0.0,0.0
1.181575,1.181575,1.318175,1.178725,1.2887,1.2282250000000001
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.197025,1.197025,1.31905,1.197025,1.3038750000000001,1.197025
1.197025,1.197025,1.31905,1.197025,1.3038750000000001,1.197025
1.1830500000000002,1.1830500000000002,1.31095,1.1830500000000002,1.3306,1.22405
1.1841249999999999,1.1841249999999999,1.3183500000000001,1.223125,1.31685,1.1841249999999999
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
