1.012175,1.012175,1.012175,1.012175,1.01215,1.012175
1.012175,1.012175,1.012175,1.012175,1.01215,1.012175
1.024425,1.024425,1.0244,1.023075,1.0231750000000002,1.024375
1.024425,1.024425,1.0244,1.023075,1.0231750000000002,1.024375
0.0,0.0,0.0,0.0,0.0,0.0
1.0008249999999999,1.0008249999999999,1.0008249999999999,1.0008249999999999,1.00065,1.0008249999999999
0.0,0.0,0.0,0.0,0.0,0.0
1.028325,1.028325,1.026525,1.028575,1.028575,1.028575
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.0166,1.0160749999999998,1.0161,1.0162499999999999,1.015775,1.0155750000000001
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
