1.0619625,1.0619625,1.1068625,1.0619625,1.1345875,1.0619625
1.0619625,1.0619625,1.1068625,1.0619625,1.1345875,1.0619625
1.07575,1.07575,1.1993874999999998,1.0743,1.1123124999999998,1.07575
1.07575,1.07575,1.1993874999999998,1.0743,1.1123124999999998,1.07575
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.0992250000000001,1.0992250000000001,1.1393875,1.099275,1.145625,1.11395
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.084925,1.084925,1.132275,1.084925,1.1320125,1.084925
1.084925,1.084925,1.132275,1.084925,1.1320125,1.084925
1.1308625,1.1308625,1.1401124999999999,1.1308625,1.14045,1.1523500000000002
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
