1.0744625,1.0744625,1.1135125,1.0744625,1.1244874999999999,1.0744625
1.0744625,1.0744625,1.1136625,1.0744625,1.1244874999999999,1.0744625
1.0341375,1.0341375,1.119475,1.0333,1.1436625,1.0341375
1.0341375,1.0341375,1.1192375,1.0333,1.1436625,1.0341375
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.04675,1.04675,1.085925,1.0383874999999998,1.0794375,1.0612499999999998
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.0867375,1.0867375,1.07975,1.0867375,1.162325,1.0867375
1.0867375,1.0867375,1.0797875000000001,1.0867375,1.162325,1.0867375
1.080575,1.0803125,1.133575,1.0805,1.140975,1.0803125
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
