1.0465995605468748,1.0465995605468748,1.085439013671875,1.0573558105468748,1.11567431640625,1.0465995605468748
1.0465995605468748,1.0465995605468748,1.085441357421875,1.0573558105468748,1.11567431640625,1.0465995605468748
1.0549191894531251,1.0549191894531251,1.1668310546875,1.052740966796875,1.0827167480468751,1.0548280761718751
1.0549191894531251,1.0549191894531251,1.16682734375,1.052740966796875,1.0827167480468751,1.0548280761718751
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.076996923828125,1.076996923828125,1.087162158203125,1.085193701171875,1.092198388671875,1.076684521484375
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1.0897841796874999,1.0897841796874999,1.096280517578125,1.0897787109375,1.12696630859375,1.0897841796874999
1.0897841796874999,1.0897841796874999,1.1058056640625,1.0897787109375,1.12696630859375,1.0897841796874999
1.1304306640625001,1.130429638671875,1.115504296875,1.12952880859375,1.112416748046875,1.1356153808593752
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
